AAPL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AEP.O,ALGN.O,AMAT.O,AMD.O,AMGN.O,AMZN.O,ANSS.O,ASML.O,ATVI.O,AVGO.O,BIDU.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CERN.O,CHKP.O,CHTR.O,CMCSA.O,COST.O,CPRT.O,CRWD.O,CSCO.O,CSX.O,CTAS.O,CTSH.O,DLTR.O,DOCU.O,DXCM.O,EA.O,EBAY.O,EXC.O,FAST.O,FB.O,FISV.O,FOX.O,FOXA.O,GILD.O,GOOG.O,GOOGL.O,HON.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JD.O,KDP.O,KHC.O,KLAC.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,MELI.O,MNST.O,MRNA.O,MRVL.O,MSFT.O,MTCH.O,MU.O,NFLX.O,NTES.O,NVDA.O,NXPI.O,OKTA.O,ORLY.O,PAYX.O,PCAR.O,PDD.O,PEP.O,PTON.O,PYPL.O,QCOM.O,REGN.O,ROST.O,SBUX.O,SGEN.O,SIRI.O,SNPS.O,SPLK.O,SWKS.O,TCOM.O,TEAM.O,TMUS.O,TSLA.O,TXN.O,VRSK.O,VRSN.O,VRTX.O,WBA.O,WDAY.O,XEL.O,XLNX.O,ZM.O
0.004478693,0.003299684,-0.011291807,-0.010428626,-0.022090361,0.010382941,0.01370945,-0.01235847,-0.006593208,-0.00966612,0.002365456,0.012864025,0.010959858,-0.000849824,-0.008145452,0.051967902,-0.001976926,-0.005574713,0.004098361,-0.001595135,-0.003536346,-0.004298336,0.00217961,0.007580751,0.002261301,0.004296009,-0.039252669,0.000338868,0.000307409,0.000859085,0.00681431,-0.006074663,0.003308129,0.029277322,0.008401625,-0.007688298,0.011831905,-0.00698299,0.007037799,0.004669327,-0.011261912,-0.011752137,-0.012503435,0.002612366,0.003579882,-0.009098357,0.004660413,0.012818269,0.007059746,-0.007214206,-0.005263995,0.00868484,0.028258656,0.001962433,0.003056405,-0.013266267,-0.008333058,-0.011595072,-0.002293917,-0.011120996,0.004188819,0.015561327,0.002357282,0.035174812,-0.007680994,-0.000165629,0.008585565,0.00027137,0.022628648,-0.005337713,0.002501675,-0.016873518,0.004400607,-0.002592243,-0.007425526,0.009649444,0.068086383,0.009719292,-0.001497155,-0.006616781,-0.001636103,0.011226611,-0.007347973,-0.000340455,-0.048866348,0.006379585,0.004183723,0.024399817,-0.009811403,0.039357166,0.012640985,0.005254707,-0.002215517,-0.01340946,0.006443299,0.010404143,-0.015727196,-0.009064039,0.00076878,0.014545455,-0.007198406,0.004697755
0.00747492,-0.001877187,0.009372478,-0.001595282,-0.052005013,0.004751381,0.014344947,0.007417953,-0.007182471,0.011685695,-0.00456453,-0.004485759,0.022691381,-0.012029162,-0.002554952,-0.017011745,-0.007893803,0.005951418,0.006335669,0.014828499,0.002891693,0.001438964,0.00314012,0.009977102,0.009747656,0.000827929,0.010001111,0.008299458,0.001229256,0.000681629,0.00624756,0.028892099,-0.008915955,-0.009561036,-0.007034078,0.004464872,0.010080645,0.01352326,-0.017720194,-0.021210073,0.00817757,0.004594595,0.006539585,-0.011128482,-0.013280263,0.005091384,0.012616339,0.014081465,0.002596391,0.001117943,-0.005931135,0.008299536,-0.006684823,0.003357583,-0.000831025,0.006737219,0.003868085,-0.018102293,0.004227546,0.004241373,-0.006577892,0.01836004,-0.00204499,0.019797918,0.009881423,-0.002252924,0.061246573,0.003662507,0.011132682,-0.020536636,-0.002005258,0.001938534,0.026401269,-0.023154555,0.000880127,0.015122187,-0.038097913,-0.006079412,0.009596162,-0.004254577,-0.009081598,-0.007650963,-0.004849826,-0.000681141,-0.009535161,0.009508716,0.012319036,0.009642401,0.008862711,-0.014200063,0.011568469,-0.011688689,-0.002315792,0.005627821,0.007583965,0.009107135,0.010550878,0.029628157,-0.007498994,0.008172043,-0.002136337,0.014543079
0.004230394,0.002933919,-0.001106875,0.004115625,0.004452639,-0.005718685,-0.010328793,0.010264039,0.006593407,0.00181448,0.004311141,-5.42888E-05,-0.003686374,-0.001598819,0.011750356,0.003756852,-0.005870608,0.001734436,0.00314789,-0.002755092,-0.007994758,-0.007264309,-0.011790356,-0.00048583,0.003427555,0.003929409,0.020390949,-0.001847808,-0.017802333,0.000378425,-0.009830552,0.002376067,0.052551176,0.005039744,0.008253095,0.000522944,-0.005588822,-0.005692937,0.002611384,-0.001467668,-0.011297798,-0.007532957,-0.005252972,0.003855248,0.003157998,-0.011300169,0.00421627,-0.005452145,-0.014761103,-0.004094547,0.006180889,0.000223979,-0.004798106,-0.017289459,-0.006653729,0.011962927,0.01429995,-0.000102995,-0.017725258,0.003583541,-0.003229974,0.00760098,-0.000204918,0.047880099,0.0030985,-3.3206E-05,0.007341445,-0.002432761,0.0033642,-0.020229691,0.019958921,0.005096503,-0.004967801,0.010331364,-0.001055223,0.006197116,-0.005157649,0.000892004,-0.024158416,0.012608132,-0.003376516,0.005652978,-0.013508892,-0.001533612,-0.035911077,-0.006279435,-0.003256943,0.002087155,-0.001418672,0.005761844,0.022845745,-0.00095497,0.001611163,0.00248139,0.002346041,-0.00122449,-0.005872904,-0.009463113,0.023662096,-0.007394767,0.011807448,0.010844149
0.015489307,-0.007800897,0.005109579,-0.024833639,-0.004467532,-0.016591085,-0.007331947,0.004859015,-0.007005095,-0.022220259,0.008982045,0.01001683,0.004271039,-0.033382607,-0.002190162,0.022702172,-0.019064748,0.014806136,-0.004405286,-0.007153429,0.001321178,-0.012624638,-0.012941713,-0.023007129,-0.006377689,-0.018059466,-0.030729972,-0.009087849,-0.0153125,-0.012785918,-0.004441541,-0.006357074,-0.05982906,0.017016021,-0.00941337,-0.023781524,-0.006222401,-0.033637502,0.015733801,-0.005706381,-0.002636976,-0.003795066,-0.010700389,0.005139009,0.003763753,-0.023778245,-0.009675592,-0.011413765,-0.018267841,0.002616333,-0.004935641,0.0059621,0.042389331,-0.013337117,-0.004744627,0.000175567,-0.028687921,-0.004815492,0.007894737,-0.005101065,-0.027219702,0.004018479,-0.024595204,0.04725222,-0.00438953,-0.003187886,0.075376206,-0.002303211,0.027399116,0.029465534,-0.007923653,-0.000610357,-0.020192308,-0.007079343,-0.020334507,-0.022622291,0.053898073,-0.016296391,-0.021103896,0.014284232,-0.006084491,-0.015833542,-0.007453631,-0.011946412,-0.018000263,-0.02685624,-0.00095057,-0.007763191,-0.008524124,0.028644176,-0.007540498,-0.01125,0.026377851,-0.002211923,-0.009606007,9.08141E-05,-0.029537995,-0.005654124,-0.01213365,-0.02722063,-0.0077584,0.005598579
-0.010083605,0.0027669,0.00244993,0.014340108,0.007305364,0.019907772,0.01914243,-0.021466774,-0.027301878,-0.00212343,0.004619168,0.001236326,-0.004386321,0.023193577,-0.004450351,-0.02399808,-0.01738785,-0.009672578,0.003515578,-0.004273292,-0.001583322,0.008795505,-0.001298653,-0.0026534,0.013272411,0.011678322,-0.016501038,-0.003396739,0.005712472,0.01747305,0.005904737,0.009433962,-0.033825043,-0.002012109,-0.007712436,-0.010440369,0.017168249,-0.002406962,-0.012062379,0.017391304,-0.02173913,-0.021496599,0.009692373,-0.004367127,-0.004085791,0.006593998,0.008845923,0.002945955,-0.008567604,-0.001491146,0.012703624,0.004081027,-0.018140317,0.014955421,0.039259675,-0.014803546,-0.016267975,-0.014516379,-0.002014174,-0.011151702,0.013657562,-0.02440847,0.017440639,-0.030912716,-0.014206401,9.994E-05,-0.006714357,-0.01860402,-0.001087834,-0.051707929,-0.014252934,-0.022268157,-0.00558617,0.018496194,0.007188427,-0.00266602,-0.028030444,0.014172005,0.010572139,-0.027381845,-0.008556522,0.000568173,-0.002357667,0.01943173,0.021875836,-0.001623377,0.000802807,-0.0124674,-0.020611739,-0.004331683,0.000157196,-0.005949282,0.001261754,-0.003483585,0.015902713,0.011214529,-0.004318418,0.001764706,-0.007909028,0.020765832,-0.009305331,-0.021202827
-0.006704919,-0.002322005,0.031404656,-0.009603666,-0.006492609,-0.003087781,-0.004808746,0.010781671,-0.000188377,-0.02395074,-0.011725996,-0.001503235,-0.005233161,-0.027898867,-0.001800235,0.005962626,-0.066552636,0.001174464,0.002114037,-0.004191826,-0.008193472,-0.012351659,-0.01797972,-0.009644164,0.000515353,-0.01783369,-0.000263922,-0.001363327,-0.010728937,0.00441878,-0.00234803,-0.020302933,-0.001171709,0.003832531,-0.012421929,-0.012579467,-0.002581414,-0.008723088,0.001138862,-0.017008547,0.011111111,0.011123471,-0.017668336,0.000207063,-0.001043907,-0.006550802,-0.016184383,-0.008120775,-0.018498515,-0.003173418,0.000281894,-0.011592891,-0.017986052,-0.013034854,-0.013491635,0.032902747,0.017256743,0.104660628,0.017267155,0.010888586,-0.004107788,-0.011924623,-0.005059893,0.078079924,0.014576777,-0.009859765,-0.003664161,0.0083022,-0.014041746,-0.020599251,-0.007251891,0.011243513,0.011386928,0.001285086,-0.00686948,0.011057108,-0.004201681,-0.006316998,0.09825641,0.005784805,-0.006595566,-0.034489457,0.000175055,0.006353778,-0.020687398,-0.01300813,-0.00903176,0.005861514,-0.001575601,-0.011497825,-0.00762279,-0.016682876,0.001313224,-0.001747881,-0.007172628,-0.003681753,-0.017139573,-0.010178117,-0.008082292,-0.000577117,0.005609549,0.007697548
-0.033101837,-0.004140974,0.006693916,-0.011468793,-0.011297275,-0.017367257,-0.007901874,0.01362963,-0.0089496,-0.008488728,-0.004308069,0.004408958,0.00629174,0.020371557,0.009442947,0.002749771,-0.001132767,-0.005981878,0.00578627,-0.00781759,-0.00799467,-0.009972209,0.002177207,-0.004365346,-0.001674035,0.008023084,-0.011917333,-0.012116041,-0.012759171,0.009123631,-0.002876569,-0.010855263,-0.014787956,-0.005934933,0.019815895,-0.006027397,-0.006370695,0.003182925,0.001825397,-0.0376489,-0.010989011,-0.011551155,0.005381674,-0.02065025,-0.018566124,-0.002511999,0.00744934,-0.002264562,-0.021598569,0.0082397,-0.000651695,-0.043494921,0.004734613,0,-0.006291028,0.007877411,0.007580735,0.01157567,-0.003306635,0.009681349,-0.006269592,-0.019114266,-0.004462896,-0.014344622,-0.001306122,-0.005180824,0.042292816,0.008645533,0.001974763,-0.005173771,0.01357262,0.007887485,-0.046836298,0.000337747,-0.009162774,0.004807115,-0.00508247,-0.00173377,0.068266716,-0.008923592,0.007769459,0.006779031,-0.012776757,0.004630019,0.012835083,-0.011532125,-0.003177934,-0.01479252,-0.000563603,-0.02829299,0.00298279,-0.004793061,-0.024627083,0.011566828,0.003368154,-0.00328977,0.00255197,-0.022147518,-0.009148148,-0.021798758,0.005772848,0.01906307
0.003893401,-0.02092755,0.016888314,-0.004132849,-0.011074781,-0.005741304,-0.013862101,0.019000292,-0.003802281,0.013894737,-0.003453295,-0.01935173,0.014402645,-0.01393772,0.001626016,-0.00511883,0.0071045,0.007514752,-0.013423623,-0.006161927,0.000671592,-0.023943197,0.007559203,0.011298482,-0.011823889,-0.002722893,-0.030419847,0.00362757,-0.001615509,0.006985212,0.001835825,-0.010530983,-0.021396356,-0.016291092,-0.003100668,0.001515987,0.013023442,-0.003732736,-0.005756688,-0.005511384,0.012912913,0.011129661,0.002253839,0.010879292,0.01033888,0.005531322,-0.038966564,-0.011741341,0.018700787,0.021359584,-0.017554373,0.004250247,-0.005828373,0.009187482,0.008532893,0.014348062,0.017822809,-0.001080878,0.031996461,0.020447041,0.008965632,0.002814751,-0.005525438,-0.066002047,0.019780938,0.004328565,-0.014417812,0.011564626,-0.015750267,-0.003052572,-0.01450307,0.012492929,-0.017521065,-0.00840705,-0.007706256,0.009209425,0.003951807,0.001929757,-0.025177026,-0.013470737,0.005116344,-0.01686421,0.006559702,-0.001340707,-0.003960135,0.008333333,-0.002706848,-0.018979526,0.021936503,-0.050792624,-0.008579625,-0.006039294,0.009140669,0.017466562,-0.002578448,-0.000406927,0.011401602,-0.005460061,0.000822338,-0.010035419,-0.000257965,-0.0373466
-0.009562019,-0.000217004,0.003819223,-0.0013,-0.00686149,-0.005548007,-0.005952046,0.00502008,0.008874046,-0.003137689,-0.002073951,0.007342104,0.019317295,-0.008786451,0.005832131,-0.016783045,-0.019838378,0.002816392,0.001822268,-0.016720028,-0.007785235,-0.015902555,-0.039353399,-0.073036518,-0.002719401,0.01225147,0.012872495,-0.003958692,-0.012944984,-0.025631565,-0.009424084,-0.009298678,-0.011946022,0.003330681,0.004769146,-0.017613871,-0.003560127,-0.006369427,5.31194E-05,-0.024348142,-0.026386007,-0.028618602,-0.00983837,-0.00041125,0.00148947,-0.015250447,0.00967865,-0.00878917,-0.002898551,-0.008547009,0.019464677,0.01088712,-0.028314831,-0.003698435,-0.011735808,0.002221597,-0.0086568,-0.01086752,0.016859551,-0.000311139,-0.006911305,0.002013376,-0.00450781,0.019036501,-0.001282462,0.009427927,-0.028701932,-0.011566913,-0.019565918,-0.04150601,0.004062839,-0.015318713,0.015068328,0.00590759,0.001918684,-0.005333017,-0.022849462,-0.003916281,-0.026993095,0.006239082,-0.015828743,0.008803478,-0.009951563,-0.002685014,-0.00298191,-0.003305785,0.003015772,-0.002915259,-0.017051098,-0.032038173,0.033659844,-0.008460237,0.002005384,0.005825343,0.002633889,0.003935227,-0.012111997,-0.01952013,0.007581699,-0.014460346,0.003612437,-0.030319735
0.006143667,0.024914342,0.003516458,0.003905077,0.0260247,-0.005692816,0.005463939,0.007777936,-0.001229547,0.009674134,0.007475362,0.009971008,0.001418807,0.005267215,0.015681352,0.007538001,0.011015374,0.020316405,0.015824895,0.008321274,0.004193723,0.01022864,0.004384008,0.025364274,0.005060972,0.030085068,0.008822386,-0.005356834,0.01147541,0.006690061,0.010570825,0.000113084,0.021158295,0.017409586,-0.057302057,0.036419667,0.009329099,0.013574661,-0.006931719,0.009032498,0.037149817,0.035694051,0.018594748,0.012551776,0.013223941,0.006812298,0.000393111,0.002294753,0.016611296,0.011005136,0.006757351,0.00626558,-0.016302953,0.011422045,0.000276167,0.030724768,0.013256007,-0.003686088,0.016439511,0.009586057,0.002651201,0.01773382,0.001895535,0.015781721,0.002568218,0.016778412,0.009722928,0.004490407,0.008844503,0.005205868,0.004451039,0.004066578,0.001144933,0.017043243,0.000455955,0.007744549,-0.02436628,0.005607477,-0.027096774,0.000673186,-0.020546975,0.010617686,0.004358655,-0.035503954,0.010833444,0.001658375,0.010523467,0.007907502,-0.007634873,0.006690141,0.013200134,-0.014349984,0.015231904,0.0122495,-0.00486476,0.010452805,0.002388408,0.039402737,0.000259471,-0.009983361,0.014012084,-0.00824332
