AAPL.O,ADBE.O,ADI.O,ADP.O,ADSK.O,AEP.O,ALGN.O,AMAT.O,AMD.O,AMGN.O,AMZN.O,ANSS.O,ASML.O,ATVI.O,AVGO.O,BIDU.O,BIIB.O,BKNG.O,CDNS.O,CDW.O,CERN.O,CHKP.O,CHTR.O,CMCSA.O,COST.O,CPRT.O,CRWD.O,CSCO.O,CSX.O,CTAS.O,CTSH.O,DLTR.O,DOCU.O,DXCM.O,EA.O,EBAY.O,EXC.O,FAST.O,FB.O,FISV.O,FOX.O,FOXA.O,GILD.O,GOOG.O,GOOGL.O,HON.O,IDXX.O,ILMN.O,INCY.O,INTC.O,INTU.O,ISRG.O,JD.O,KDP.O,KHC.O,KLAC.O,LRCX.O,LULU.O,MAR.O,MCHP.O,MDLZ.O,MELI.O,MNST.O,MRNA.O,MRVL.O,MSFT.O,MTCH.O,MU.O,NFLX.O,NTES.O,NVDA.O,NXPI.O,OKTA.O,ORLY.O,PAYX.O,PCAR.O,PDD.O,PEP.O,PTON.O,PYPL.O,QCOM.O,REGN.O,ROST.O,SBUX.O,SGEN.O,SIRI.O,SNPS.O,SPLK.O,SWKS.O,TCOM.O,TEAM.O,TMUS.O,TSLA.O,TXN.O,VRSK.O,VRSN.O,VRTX.O,WBA.O,WDAY.O,XEL.O,XLNX.O,ZM.O
287.73,349.17,113.34,145.84,187.9,83.13,220.58,54.34,53.66,235.69,2372.71,265.84,303.71,64.79,276.02,99.67,304.71,1520.53,82,111.29,71.01,105.56,494.67,39,307.09,83.01,69.28,43.34,68.15,230.95,59.23,80.86,103.4,345.47,112.78,39.03,38.32,36.74,194.19,104.73,27.95,28.37,83.14,1341.48,1342.18,146.16,272.74,317.45,95.96,61.8,273.43,519.72,44.34,26.69,30.53,175.89,279.99,232.43,95.99,92.27,51.05,602.42,62.14,46.37,27.75,177.43,,49.83,411.89,353.38,298.46,106.77,149.56,391.02,69.86,69.59,48.86,133.36,31.89,123.58,78.97,516.15,97.05,76.86,138.08,5.92,158.01,140.84,106.22,25.91,152.73,89.31,800.51,119.4,153.07,211.39,251.05,45.36,154.77,65.08,91.7,146.48
293.8,353.64,109.6,146.69,187.13,83.11,214.85,49.68,52.39,239.22,2474,261.83,288.43,63.73,271.62,100.93,296.83,1480.57,81.13,110.8,69.39,105.74,495.23,37.63,303,80.11,67.66,42.38,66.23,221.83,58.02,79.67,104.75,335.2,114.26,39.83,37.08,36.22,204.71,103.06,25.56,25.87,84,1348.66,1346.7,141.9,277.6,319.03,97.66,59.98,269.81,510.88,43.1,26.46,30.33,164.09,255.28,223.48,90.94,87.73,51.44,583.51,61.81,45.99,26.74,179.21,,47.89,419.85,344.96,292.28,99.57,151.3,386.34,68.52,69.23,47.44,132.29,31.5,123,78.67,525.88,91.36,76.73,137.23,5.91,157.12,140.36,103.88,25.76,155.49,87.8,781.88,116.07,152.83,209.49,251.2,43.29,153.9,63.56,87.4,135.17
300.63,362.52,105.25,144.56,181.23,78.82,215.93,50.5,52.16,236.59,2351.26,268.07,291.9,72.87,264.18,97.08,306.78,1378.91,80.99,106.77,66.89,105.65,503.96,35.14,308.89,80.13,72.44,41.15,62.63,210.17,57.59,75.66,115.49,366.52,115.32,40.95,34.475,37.85,208.47,105.49,24.61,24.81,77.47,1347.3,1345.43,133.04,283.59,315.04,96.08,59.18,275.87,511.85,43.3,26.72,29.4,163.81,244.56,223.18,81.11,83.76,50.14,742.88,61.3,48.95,26.6,182.54,,46.08,434.26,342,297.79,100.38,164.43,397.76,67.12,68.3,49.2,130.78,38.03,128.31,78.87,553.5,88.86,72.96,164.64,5.66,156.83,145.17,105.9,24.26,172.92,86.59,782.58,112.42,155.18,212.42,270.06,41.2,152.28,61.22,85.24,149.59
303.74,366.78,106.35,147.77,184,78.6,213.5,51.25,51.95,233.33,2367.61,260.76,299.59,73.1,267.75,98.18,314.01,1443.91,81.37,106.67,66.99,107.21,514.25,35.58,305,81.55,75.49,41.37,63.92,213.4,58.76,76.69,117.7,404.36,116.8,41.37,35.04,38.18,211.26,107.32,25.01,25.25,77.61,1372.56,1369.28,132.79,294.26,313.36,96.47,59.17,280.8,535.94,44.76,26.36,28.83,163.84,247.63,225.99,85.98,85.5,50.16,772.02,62.09,53.19,26.44,183.6,,46.59,436.53,347.32,304.87,102.66,170.29,386.45,68.07,68.61,50.05,131.55,44.12,146.29,78.83,559.83,89.85,76,163.26,5.52,158.94,150.63,106.19,24.81,179.78,95.29,780.04,113.65,158.27,211.78,270.01,40.66,160.66,59.96,84.43,157.8
310.13,367.51,109.83,146,184.29,79.86,210.03,53.81,53.19,234.82,2379.61,263.02,304.4,73.14,275.03,99.77,314.02,1430.83,82.46,108.54,68.75,106.99,515.28,36.535,305.94,83.79,76.7,42.99,66.11,218.21,57.16,78.05,116.56,405.5,116.62,42.15,37.43,39.05,212.35,104.78,25.73,26,77.49,1388.37,1384.34,136.91,287.9,309.87,95.92,59.67,280.36,537.77,46.78,26.34,29.56,171.5,265.4,237.99,87.17,89.7,50.9,784.52,65.78,59.25,26.85,184.68,,48.25,435.55,359.77,312.5,104.84,169.38,402.51,67.11,69.62,54.6,134.23,43,144.96,80.56,563.4,91.46,77.87,157.67,5.745,160.17,153.24,111.22,25.12,176.19,98.52,819.42,115,159.57,210.04,271.63,41.67,165.55,60.31,86.86,155.4
315.01,371.42,108.42,144.61,184.4,79.17,214.3,54.01,55.74,242.74,2409,265.85,304.39,75.46,275.4,99.55,328.01,1411,83,104.97,68.44,107.99,510.74,36.16,310.33,82.8,76.23,43.32,65.91,214.38,55.55,77.91,120.65,421.36,117.37,42.13,37.28,39.74,213.18,101.73,25.45,25.67,80.8,1403.26,1403.59,134.28,299.45,320.31,99.33,60.13,287.84,539.1,46.72,26.93,29.33,168.78,262.23,245.62,82.31,88.3,50.79,781.11,66.4,66.9,26.34,186.74,,48.2,440.52,356.11,322.62,102.56,174.33,398.9,66.31,68.83,54.94,134.38,42.8,143.96,80.48,574.11,90.75,75.87,160.96,5.66,161.58,158.71,110.41,24.61,176.6,96.72,811.29,114.88,160.71,212.15,285.28,41.71,166.58,60.13,86.45,166.48
311.41,365.1,106.6,141.73,180.97,77.91,206.45,52.33,53.76,237.21,2356.95,259.79,296.63,72.25,268.45,97.47,319.77,1385.92,81.05,101.98,66.22,105.06,501.93,35.35,304.84,82.515,76.15,43.22,64.16,205.745,53.21,76.33,120.26,410.8,116.37,42,36.83,38.82,210.1,100.27,24.89,25.355,77.95,1375.74,1375.18,127.59,289.15,321.55,96.74,58.39,281.68,522.86,47.03,26.59,29.38,165.57,255.98,242.6,79.33,85.99,50.4,762.09,66.19,62.35,26.05,182.51,,45.69,431.82,360.65,312.1,98.33,173.65,394.31,64.03,66.84,57.83,132.94,46.17,141.03,78.42,557.54,86.62,74.35,161.77,5.43,158.565,156.36,108.15,24.11,176,94.61,809.41,111.69,156.6,208.86,276.47,40.53,159.73,58.79,83.98,161.04
307.65,358.56,103.8,134.58,176.86,77.73,200.98,51.49,52.18,236.83,2367.92,252.11,294.23,73.67,263.15,95.49,314.96,1366.07,81,98.01,64.95,102.4,498.3,34.97,302.14,79.71,76.57,41.95,62.33,199.47,49.48,74.46,119.07,407.2,116.9,41.58,35.68,38.34,205.1,98.86,24.06,24.52,77.06,1349.33,1348.33,122.97,285.99,323.39,96.45,57.74,277.16,508.93,47.81,26.42,28.76,164.07,248.19,229.39,75.26,83.95,49.56,768.54,65.17,65.18,25.78,179.75,,43.53,438.27,370.97,311.2,93.03,177.36,389.89,61.91,66,59.83,132.96,45.17,143.73,78,577.12,83.72,73.62,157.84,5.22,156.2,149.09,106.15,23.33,175.76,92.78,790.96,109.07,154.43,212.09,277.03,38.35,153.76,58.06,82.07,167.14
309.54,355.39,105.49,134.95,177.87,78.1,206.09,54.43,54.51,237.98,2388.85,252.15,302.55,72.96,266.6,96.02,315.82,1382.51,81.85,99.7,65.59,104.85,497.44,35.76,299.74,80.32,77.14,43.85,62.97,228.71,50.74,75.53,122.01,403.05,117.12,42.035,36.1,38.68,206.81,99.32,25.12,25.77,77.23,1356.13,1356.86,127.05,294.99,322.99,94.83,59.08,280.27,517.27,48.96,26.37,28.8,176.75,269,237.57,79.25,85.8,49.52,777.27,64.99,64.56,26.275,180.53,,45.73,441.95,372.03,321.22,93.59,177.32,398.6,63.13,66.61,60.84,133.08,45.11,144.41,79.87,570.86,84.52,74.19,160.09,5.285,157.83,151.54,108.35,23.66,179.79,94.91,803.33,110.35,153.9,214.96,277,38.85,155.23,58.2,84.49,167.91
307.71,365.3,101.8,134.85,180.72,78.43,203.67,52.04,54.2,240.2,2409.78,253.93,292.54,73.92,260.41,99.86,316.6,1384.31,82.07,97.81,65.11,104.75,503.39,35.92,299.21,79.54,77.14,44.27,62,227.42,50.18,75.07,125.88,417.73,118.13,42.11,35.29,38.92,210.88,100.02,25.5,26.06,76.26,1373.19,1373.06,125.41,294.38,335,96.12,58.28,284.39,520.41,50.85,26.3,29.2,167.43,251.84,247.09,79.76,83.55,49.96,775.05,66.01,66.69,26.34,183.16,,44.41,454.19,374.41,339.63,90.45,181.6,407.12,63.43,66.83,61.3,135.95,48.42,145.51,75.77,576.72,85.31,74.16,160.33,5.34,158.73,156.19,106.22,24,186.5,97.32,799.17,108.24,154.56,217.25,288.69,38.4,154.3,57.89,83.23,174.83
314.96,367.97,108.34,136.4,190.1,79.88,229.42,54.36,54.59,233.19,2426.26,263.51,304.89,72.88,273.53,107.59,315.9,1557.43,83.37,106.51,68.38,106.44,517.79,38.09,302.76,83.98,76.1,45.06,66.39,236.43,53.14,78.59,122.92,414.44,117.12,42.5,37.54,39.07,213.19,105.05,26.855,27.47,74.76,1383.94,1385.18,136.04,295.93,344.14,96.46,59.92,290.37,538.41,55.53,26.96,30.87,172.31,257.47,255.65,93.62,89.02,50.97,794.56,66.62,80,27.58,184.91,,45.92,452.58,381.88,350.01,102.07,179.43,409.89,66.33,69.97,66.46,135.52,43.61,146.24,79.94,560.28,90.63,76.23,158.95,5.51,159.87,155.01,112.69,25.53,182.16,101.895,813.63,114.42,158.32,217.08,284.13,40.86,150.56,60.13,87.16,164.69
313.14,372.2,106.33,133.1,194.71,77.14,224.37,55.47,55.47,227.43,2449.33,262.41,306.25,73.03,271.95,109.75,310.08,1547.56,85.44,105.99,67.78,105.5,520.44,38.21,304.63,83.93,78.55,44.605,65.96,238.98,51.48,79.99,127.22,404.57,118.54,42.4,36.71,38.56,216.88,102.48,26.94,27.57,72.34,1373.485,1374.4,131.95,294.84,342.55,94.92,60.29,286.75,531,54.26,27.22,29.91,172.52,261.66,251.41,90.67,88.14,49.89,805.96,67.15,71.67,27.37,183.63,,45.12,451.04,395.69,352.22,99.04,180.78,409.78,65.6,68.55,63.09,131.73,44.8,145.39,78.09,557.6,89.89,75.86,157.16,5.45,162.02,159.06,112.55,25.8,181.28,98.6,808.01,112.68,158.06,212.41,282.28,39.77,157.42,59.7,86.81,173.68
319.23,383.63,114.57,134.78,196.64,77.75,236.02,56.88,56.39,227.87,2497.94,272.21,325.64,73.78,278.68,108.52,309.53,1599.15,88.09,109.23,67.79,107.79,512.8,39.17,304.91,86.69,80.97,45.44,68.36,240.53,52.56,79.61,128.77,399.96,119.55,42.71,36.97,39.09,229.97,105.8,27.37,27.81,73.89,1406.72,1409.16,136.03,295.54,357.73,98.32,63.1,290.49,552.31,54.31,27.69,30.24,177.92,271.17,258.38,92.68,91.3,49.75,828.31,69.41,73.47,28.96,185.66,,46.64,447.67,390.31,358.8,103.6,187.7,407.11,67.81,69.03,60.9,131.26,45.11,150.94,80.63,576.89,90.89,77.76,155.78,5.23,165.47,163.28,117.38,25.72,183.84,98.14,815.56,117.48,159.54,215.81,284.62,40.14,159.54,60.25,89.52,175.48
316.85,382.17,111.01,133.32,194.75,77.37,235.96,55.02,54.65,224.78,2446.74,266.28,318.99,72.47,274.8,110.03,304.46,1595.68,86.11,107.21,67.12,106.48,516.96,38.95,301.97,86.4,80.6,44.64,67.8,242.56,51.74,81.22,132.85,399.37,117.36,42.47,36.44,38.71,231.39,103.58,27.23,27.62,73.5,1402.8,1406.75,137.69,292.66,349.42,98.68,61.98,290,545.95,52.57,26.88,29.71,172.43,260.7,267.53,91.35,87.63,49.28,814.71,68.36,67.05,29.1,183.43,,45.22,436.25,401.76,351.01,98.89,187.74,404.28,67.4,68.19,60,130.21,45.3,148.22,78,560.98,96.87,78.05,154.2,5.195,168.49,163.45,114.13,24.98,180.25,94.39,827.6,113.46,156.84,211.06,284.63,39.75,163.83,60.15,87.24,172.03
318.89,385.26,111.06,134.87,195.78,78.78,243.74,54.39,55.17,226.43,2436.88,269.87,319.36,73.08,276.65,103.32,304.53,1631.3,86.05,105.74,67.28,106.91,512.9,38.74,302.43,86.25,82.22,44.9,68.53,240.65,51.45,81.7,133,405.25,119.82,43.45,36.85,38.68,234.91,103.93,27.37,27.8,73.34,1410.42,1413.24,139.18,294.72,354.7,99.37,62.255,287.61,562.8,49.9,27.16,29.95,173,261.14,276.73,91.05,87.81,49.7,841.31,68.71,69,30.13,183.51,,44.94,429.32,372.25,361.05,98.33,192.49,404.99,67.58,68.42,68.7,130.48,45.81,150.86,78.7,569.91,93.88,77.62,155.77,5.305,171.11,184.26,117.02,23.8,182.6,95.8,816.88,113.43,157.28,213.72,284.96,39.6,168.15,60.37,86.59,171.06
316.73,376.63,112.7,138.92,199.53,79.92,247.9,55.14,53.19,222.4,2421.86,268.97,319.86,70,282.02,108.36,295.87,1746.91,85.01,108.01,67.39,107.65,509.85,39.52,304.8,88.28,79.35,44.84,72.14,252.73,53.26,85.2,128.95,381.79,116.64,43.36,37.6,39.72,232.2,105.24,28.59,29.03,73.18,1417.02,1421.37,144.94,290.84,354.41,98.68,62.34,282.2,561.09,52.6,26.93,30.215,176.64,266.36,281.41,94.92,93.85,49.59,834.17,69.01,57.71,30.4,181.57,,45.8,414.77,386.34,348.71,102.01,184.17,399.12,69.33,72.54,64.89,129.75,41.7,147,78.02,545.21,94.6,77.76,151.73,5.48,168.53,181.15,117.72,26.04,173.06,95.57,818.87,115.73,160.46,208.22,266.5,42.16,168.34,61.06,88.33,164
318.11,375.17,114.68,144.67,199.81,81.44,251.41,56.4,52.74,224.81,2410.39,269.31,318.53,70.15,287.59,108.22,301.46,1698.73,85.2,110.34,68.31,107.23,525.11,39.93,306.01,88.45,77.99,45.96,73.6,251.58,55.35,87.53,126.54,359.63,117.38,44.15,37.94,40.54,229.14,105.35,29.3,29.65,74.9,1417.84,1420.28,148.59,300.92,363.82,98.22,63.56,281.21,564.73,52.16,27.77,31.03,176.73,276.11,281.5,97.96,96.75,50.35,820.83,70.6,52.18,30.7,181.81,,49.45,419.89,377.1,341.01,104.39,179.42,415.28,71.06,75.06,60.32,130.81,41.07,145.96,79.29,544.01,96.49,78.6,152.97,5.78,170.42,181.62,119.03,25.83,175.31,97.2,820.23,117.82,163.46,209.98,278.51,42.97,170.38,61.73,91.04,161.97
318.25,379.83,110.96,144.8,202.63,85.1,249.18,54.67,51.74,224.13,2401.1,275.1,319.97,70.22,283.14,106.32,300.5,1648.99,88.06,109.65,70.87,107.86,534.67,39.55,309.56,89.12,79.5,45.595,71.25,251.72,53.7,97.64,127.8,361.83,121.35,44.23,38.26,40.38,225.46,106.19,28.66,28.93,75.32,1416.73,1418.24,147.56,306.13,373.01,100.55,61.7,283.87,572.39,51.02,27.78,30.39,174.61,266.82,284.42,91.64,95.43,51.41,827.16,70.87,55.54,29.97,181.4,,46.47,413.44,366.25,339.48,99.26,183.92,413.13,72.08,74.005,60.36,132.29,42.61,148.79,78.11,578.21,98.27,78.54,151.55,5.68,174.05,180,115.47,25.34,178.32,99.22,805.81,115.87,168.34,212.78,277.38,41.83,182.56,64.01,89.15,163.55
317.94,386.6,112.95,146.49,210.38,85.25,245.62,56.18,53.8,229.7,2442.37,283,329.51,71.98,291.27,106.55,307.09,1639.42,91.29,110.91,72.9,109.67,544,39.6,308.47,89.39,87.81,47.82,71.58,247.96,53,97.87,139.74,378.31,122.88,45.54,38.31,41.26,225.09,106.77,28.78,29.17,77.83,1428.92,1433.52,145.85,308.88,363.05,101.91,62.93,290.32,580.03,54.33,27.92,30.47,175.96,273.67,300.095,88.5,96.02,52.12,851.67,71.91,61.5,32.62,183.25,,47.91,419.73,382.9,355.02,96.1,195.58,417.24,72.28,73.86,66.87,131.55,42.19,155.01,80.88,612.81,96.96,77.99,157.21,5.82,180.91,185.84,118.54,26.57,185.3,100.04,835,118.74,172.68,219.01,287.96,42.94,183.43,65.03,91.95,179.48
321.85,389.68,112.78,145.55,219.29,86.14,250.55,55.685,53.63,226.91,2471.04,286.7,326.73,72.99,289.99,107.1,301.45,1670.73,91.68,111.91,72.59,108.39,541.3,40.18,308.29,89.68,94.84,46.3,70.865,250.94,52.85,96.25,147.22,378.7,122.78,45.2,38.84,40.66,231.91,108.87,29.14,29.54,75.16,1431.82,1434.87,146.18,312.19,365.41,101.75,61.86,289.95,574.59,54.73,28.36,30.425,175.96,270.97,308.69,95.03,95.74,52.25,844.08,72.59,62.18,32.98,182.83,,46.34,425.92,397.59,352.25,99.19,204.78,417.6,71.95,73.12,65.76,132.99,45.85,154.53,79.73,599.47,97.2,78.32,159.02,5.965,182.6,186.56,119.1,25.9,188.32,99.7,898.1,117.86,169.38,219.03,286.64,43.3,177.96,65.75,90.85,204.15
323.34,390.44,116.8,148.25,219.09,85.98,263.785,55.79,53.54,223.72,2472.41,288.14,334.73,72.98,298.06,107.23,302.86,1655,92.38,113.27,73.16,108.09,545.22,40.78,307.09,88.14,92.25,46.89,72.18,255,53.3,96.98,147.68,375.75,122.36,45.98,38.93,41.19,232.72,107.82,28.87,29.3,73.26,1439.22,1442.31,148.35,316.48,366.05,100.9,62.12,287.18,579.81,55.62,28.06,31.43,177.29,271.46,312.3,95.61,96.84,52.22,859.77,72.08,59.87,34.61,184.91,,46.82,427.31,408.65,353.01,101.45,199.73,419.74,73.22,73.43,67.3,132.63,49.01,157.49,84.63,617.66,98.81,77.78,160.82,5.98,183.02,188.54,123.77,26.65,183.67,100.41,881.56,122.67,170.96,217.39,284.27,43.55,178.83,66.07,93.1,208.08
325.12,389.92,121.62,151.68,226.39,86.99,268.35,57.81,52.73,221,2478.4,286.9,346.3,69.92,309.53,112.45,302.6,1725.97,92.96,115.09,73.51,107.3,547.3,41.3,306.64,89.97,98.1,46.94,74.67,270.81,55.35,94.57,147.45,365.86,117.93,46.45,39.91,42.06,230.16,108.84,30.22,30.77,74.4,1436.38,1439.25,153.35,318.03,358.32,98.83,61.93,290.1,574.46,56.73,28.47,31.31,186.05,286.89,323.74,99.9,108.79,52.09,853.52,72.51,59.89,35.96,185.36,,48.92,421.97,414.58,350.78,108.55,195.21,420.95,74.79,74.63,68.15,132.82,47.83,156.78,84.11,604.28,100.14,79.58,155.05,6.25,184.21,188.98,127.26,27.95,183.46,101.21,882.96,127.21,170.76,213.96,277.01,43.61,181.71,66.82,95.39,223.87
322.32,385.8,122.38,149.97,225.2,84.4,260.07,58.13,52.63,220.88,2460.6,282.16,353.11,69.81,308.89,109.06,299.65,1742.64,91.27,116.75,71.37,108.85,540.03,41.29,310.75,89.74,95.98,46.86,74.04,269.21,55.6,93.26,140.06,344.85,117.18,49.36,38.98,41.7,226.29,105.75,29.945,30.53,77.54,1412.18,1414.3,155.91,310.08,358.4,93.8,62.97,282.92,564.25,56.52,28.42,31.49,186.29,291.84,317.42,104.82,106.85,51.29,839.99,70.92,60.59,35.89,182.92,,51.22,414.33,405.01,350.66,109.55,186.29,413.85,74.19,75.69,66.27,130.57,47.88,154.6,86.04,598.54,98.96,78.74,150.43,6.45,182.45,181.58,128.67,28.1,172.1,100.17,864.38,128.58,164.46,210.23,272.82,44.2,175.3,65.03,95.68,210.35
331.5,392.9,124.59,160.13,233.71,85.51,288.21,60.19,53.1,225.67,2483,289.1,357.22,69.43,317.08,114.4,306.72,1812.64,91.4,125.34,73.01,111.67,530.72,42.09,312.04,91.82,93.93,47.83,75.08,286.5,57.82,92.9,139.64,364.49,118.32,48.82,40.36,42.66,230.77,109.55,30.25,30.85,76.75,1438.39,1440.02,161.37,311.71,354.11,93.51,64.34,288.11,592.76,59.04,28.69,32.62,192.48,304.92,319.78,107.96,110,52.53,866.93,72.23,58.19,35.89,187.2,,53.72,419.6,425.37,356.8,113.82,180.6,422.7,80.05,77.95,69.7,132.44,45.9,156,88.55,597,102.48,82.14,148.39,6.51,182.97,183.12,136.16,29.08,174.26,101.13,885.66,131.44,166.13,211.28,265.69,45.35,178.67,65.26,96.2,207.6
333.46,397.78,123.71,161.15,233.51,87.91,289.75,59.9,52.97,225.75,2524.06,290.75,349.25,70.73,317.52,117.03,301.26,1840.91,92.13,128.29,73.85,111.61,540.36,43.12,307.19,90.24,95.43,48.13,74.33,291.51,58.58,93.73,146.54,368.62,119.51,48.72,41.86,42.88,231.4,106.88,31.68,32.48,76.97,1446.61,1448.04,162.92,309.67,358.81,94.58,63.67,293.05,592.7,59.17,28.43,33.97,191.87,297.59,315.3,113.14,108.47,53.61,858.86,70.4,59.1,34.95,188.36,,53.7,419.49,409.13,352.2,114.1,185.13,419.73,80.32,78.83,68.31,132.21,44.78,156.09,91.37,604.04,102.76,83.56,150.86,6.515,186.82,186.31,134.74,29.52,175.2,104.46,949.92,132.86,169.67,214.45,265.01,47.02,181.23,66.95,96.54,209.83
343.99,397.16,123.385,157.69,234.15,85.91,279.71,59.79,56.39,224.9,2600.86,285.27,349.33,72,315.32,115.83,293.74,1777.97,92.56,124.41,71.88,110.76,531.57,42.15,305.55,89.1,93.9,48.05,73.66,282.91,57.19,92.58,141.92,380.5,121.07,49.75,40.51,42.86,238.67,107.39,30.33,30.81,77.59,1456.16,1452.08,158.1,303,357.78,93,63.04,291.25,584.52,58.82,28.33,33.1,191.03,302.33,316.4,107.32,105.73,52.95,866.43,70.43,58.23,35.17,189.8,,53.15,434.05,409.54,361.84,111.51,180.07,423.24,77.83,78.95,69.38,132.97,47.64,156.86,89.75,608.59,101.59,82.37,148.94,6.325,189.62,183.93,134.51,29.02,173.54,103.19,940.67,132.12,169.33,213.43,270.85,45.28,179.76,66.37,95.83,205.43
352.84,406.82,122.88,156.04,236.59,85.37,267.56,59.86,57.44,227.12,2647.45,286,347.92,73.82,315.04,116.81,295.25,1733.31,93.19,121.71,71.87,110.26,533.81,41.36,307.33,89.4,97.22,47.42,73.29,278.18,57.53,91.47,148.05,385.17,124.81,49.25,40,42.49,236.73,106.67,29.73,30.14,77.07,1465.85,1464.7,154.12,321.89,359.05,93.04,63.87,295.87,585.38,60.7,28.5,32.5,192.77,301.3,323.25,102.62,104.35,53.11,886.78,70.44,60.07,35.06,196.84,,52.47,434.48,424.98,374.67,110.29,181.45,416.48,77.29,76.8,72.8,134.13,47.11,159.91,91.01,606.59,100.04,79.01,156.7,6.22,189.42,187.22,131.9,28.02,180.03,105.79,1025.05,131.4,171.24,213.15,274.34,44.28,183.05,66.93,95.3,221.02
335.9,387.67,115.65,142.99,219.1,81.76,238.28,55.41,52.83,218.9,2557.96,271.94,332.89,71.28,293.75,111.83,283.22,1588.37,88.41,110.54,67.4,105.46,517.17,39.25,300.83,84.6,95.04,43.67,68.29,264,53.66,89.1,148.9,362.71,122.42,47.94,38.05,40.64,224.43,99.85,27.62,28.06,72.84,1403.84,1401.9,143.44,298.81,336.92,90.81,59.7,277.87,547.83,57.24,28.34,31.18,180.58,282.43,308.12,91.44,97.45,50.53,855,67.8,60.2,33.32,186.27,,48.52,425.56,411.44,351.85,102.47,178.87,408.92,72.56,72.58,71.51,127.84,45.98,153.04,84.02,596.16,94.37,72.57,148.55,5.85,179.52,173.74,123.38,26.54,173.5,100.89,972.84,124.61,162.69,204.16,263.89,40.75,173.5,65.08,89.74,222.07
338.8,406.54,118.41,147.01,222.96,81.8,251.4,56.55,53.5,217.9,2545.02,270.27,343.07,71.68,300.25,116.27,279.27,1623.92,89.46,114.1,66.96,106.08,522.57,39.46,298.7,85.04,93.12,45.07,69.57,266.2,54.8,87.77,150.6,370.23,121.97,47.66,37.91,40.06,228.58,100.34,27.95,28.29,73.2,1413.18,1412.92,144.51,302.83,341.61,92.07,59.33,280.68,558.41,57.99,28.12,31.8,184.69,284.52,296.36,92.26,99.63,50.73,896.43,68.3,62,33.73,187.74,,48.69,418.07,409.48,357.3,106.17,179.24,410.35,73.76,73.17,73.11,129,47.1,155.26,85.24,588.39,92.48,76.38,151.16,5.935,179.6,178.88,126.91,27.14,171.62,102.31,935.28,123.97,162.67,204.17,268.56,41.4,173.55,63.65,90.7,219.52
342.99,401.34,118.5,147.29,229,81.76,258.8,57.05,54.68,219.78,2572.68,274.83,350.01,73.19,304.09,116.82,278.49,1650.67,90.85,113.9,67.89,106.13,526.02,39.83,297.18,86.49,99.02,45.35,70.15,266.53,54.67,89.11,162.69,398.75,126.52,47.89,38.31,40.71,232.5,99.94,28.86,29.29,73.97,1419.85,1420.74,146.63,309.22,348.43,93.51,60.1,283.14,571.28,59.51,28.58,32.12,187.75,291.14,303.05,90.79,101.25,51.22,924,68.8,66.57,34.39,188.94,,49.24,425.5,413.2,366.95,109.46,187.45,415.71,75.05,73.72,77.67,130.48,49.94,157.55,86.39,590.57,91.33,76.96,155.56,5.99,184.05,181.5,127.24,26.83,170.73,104.68,990.9,124.23,165.4,205.85,267.77,41.49,178,63.51,90.63,239.02
352.08,411.67,122.69,151.78,240.93,81.6,264.79,58.54,54.46,226.87,2615.27,282.59,352.05,73,310.72,122.78,282.12,1673.74,92.02,119.37,69.44,108.13,532.45,39.75,301.36,88.29,101.04,46.48,70.36,273.63,55.37,91.13,163.05,393,125.73,48.12,38.59,41.81,235.65,103.32,28.02,28.31,74.62,1442.72,1446.47,149.11,312.49,355.04,95.53,60.4,288.58,575.07,60.98,28.64,32.73,192.99,305.48,310.61,93.99,103.78,52.58,950.26,69.5,64.34,34.74,193.57,,51.02,436.13,412.66,362.74,113.26,188.1,426.25,76.46,74.51,78,131.67,49.91,161.22,89.52,592.9,97.62,77.84,156.88,6.035,186.15,184.15,128.39,25.97,172.51,102.89,982.13,126.11,166.42,207.4,273.77,42.15,181.14,63.74,93.48,242.56
351.59,413.49,122.53,150.68,237.04,82.25,262.21,60,54.55,225.97,2640.98,285.64,362.41,75.53,313.44,122.03,281.46,1638.24,93.07,117.18,69.61,108.05,534.23,39.22,299.61,87.35,98.69,46.17,69.9,273.28,55.49,89.085,161.71,403.18,128.11,48.43,38.45,42.06,235.53,103.15,27.76,28.07,73.76,1451.12,1452.54,148.34,316.21,360.66,96.28,60.49,286.49,578.49,62.01,28.74,32.8,193.89,313.78,303.69,91.13,104.59,52.71,935.73,69.54,63.31,34.98,194.24,,50.96,447.77,407.37,369.44,116.75,194.32,426.33,75.95,74.3,82.8,131.76,49.17,163.83,89.94,603.1,96.68,77.1,158.38,6.02,188.97,183.79,130.74,25.95,176.71,102.63,991.79,126.22,167.05,209,280.09,42.15,182.56,63.89,93.5,236.76
